step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
916,2943136,7328,0.529773200850185,0.0,0.6461769115442278
917,2947176,7336,0.24561403067315934,0.0,0.6331444759206799
918,2950960,7344,0.441648206895654,0.0,0.6253229974160207
919,2954168,7352,0.4543144872614079,0.0,0.6438492063492064
920,2956864,7360,0.4873309913984984,0.0,0.6079136690647482
921,2960456,7368,0.42452369878068147,0.0,0.6632825719120136
922,2966096,7376,0.3641901745032307,0.0,0.6456375838926175
923,2970072,7384,0.38819935754762086,0.0,0.6401446654611211
924,2974496,7392,0.41586904326791907,0.0,0.6234472049689441
925,2978664,7400,0.4419216004639285,0.0,0.6744847192608386
926,2982320,7408,0.3891181347478313,0.0,0.6556420233463035
927,2984504,7416,0.48985327663011047,0.0,0.6549935149156939
928,2987520,7424,0.28623796708853766,0.0,0.654434250764526
929,2992520,7432,0.3098684443137449,0.0,0.6678082191780822
930,2996240,7440,0.36661504007643325,0.0,0.6202672605790646
931,2998680,7448,0.5528548772509657,0.0,0.6277456647398844
932,3001184,7456,0.41254763778856995,0.0,0.6488651535380507
933,3005352,7464,0.30157568969767895,0.0,0.6719056974459725
934,3008112,7472,0.38320116164293233,0.0,0.6380027739251041
935,3011704,7480,0.4122675839825658,0.0,0.6265761396702231
936,3015040,7488,0.48044178301673174,0.0,0.6538461538461539
937,3019016,7496,0.41851696725984366,0.0,0.6545893719806763
938,3021264,7504,0.4897155311811123,0.0,0.6516587677725119
939,3023640,7512,0.5313975759921948,0.0,0.6659340659340659
940,3025824,7520,0.43344271662813205,0.0,0.659919028340081
941,3029800,7528,0.36087823769537775,0.0,0.6213786213786214
942,3032752,7536,0.4187258808601505,0.0,0.6546840958605664
943,3036792,7544,0.37569636680418106,0.0,0.6382575757575758
944,3040576,7552,0.37390379458436296,0.0,0.6495726495726496
945,3043016,7560,0.4737295050072305,0.0,0.6474056603773585
946,3046544,7568,0.4197014160906681,0.0,0.618
947,3049816,7576,0.4849573581569911,0.0,0.6496097137901128
948,3052512,7584,0.47113432940005545,0.0,0.6257175660160735
949,3055784,7592,0.45459330351466654,0.0,0.6258570029382958
950,3058928,7600,0.3758055841296242,0.0,0.6184049079754601
951,3062648,7608,0.4170187751468434,0.0,0.6563573883161512
952,3067968,7616,0.3282322491473899,0.0,0.6064113980409617
953,3071816,7624,0.4140218454357823,0.0,0.6232813932172319
954,3074896,7632,0.469946984782636,0.0,0.6192425793244627
955,3078168,7640,0.4186302144418197,0.0,0.6445147679324894
956,3081632,7648,0.4548227688645511,0.0,0.6366120218579235
957,3084008,7656,0.5100955508604461,0.0,0.6274285714285714
958,3086896,7664,0.4149840123437362,0.0,0.6696528555431132
959,3090168,7672,0.2895829190911982,0.0,0.656934306569343
960,3092928,7680,0.3926013756898215,0.0,0.6346153846153846
961,3095816,7688,0.44775936207265027,0.0,0.6238738738738738
962,3100048,7696,0.3173484847463022,0.0,0.6727438468550593
963,3103640,7704,0.32706103812719556,0.0,0.6522248243559718
964,3107488,7712,0.3346452339665692,0.0,0.6266519823788547
965,3111912,7720,0.30064692229560325,0.0,0.6403508771929824
966,3114288,7728,0.3711997603999945,0.0,0.6352201257861635
967,3117304,7736,0.46278271637434854,0.0,0.6424923391215526
968,3121344,7744,0.3925541330271013,0.0,0.6420091324200913
969,3130056,7752,0.18390870820330665,0.0,0.662621359223301
970,3132368,7760,0.551887677299793,0.0,0.5979899497487438
971,3135256,7768,0.5098328053582206,0.0,0.5701657458563536
972,3139680,7776,0.3686781837849452,0.0,0.6394557823129252
973,3141736,7784,0.4670971337725941,0.0,0.637444279346211
974,3144688,7792,0.4817820466115097,0.0,0.6285425101214575
975,3148024,7800,0.32212376419111766,0.0,0.6768507638072856
976,3151232,7808,0.3997938934061686,0.0,0.6219931271477663
977,3153928,7816,0.43506913291093113,0.0,0.6419316843345112
978,3156240,7824,0.47939849913636273,0.0,0.6647331786542924
979,3158616,7832,0.5560412143031696,0.0,0.6081871345029239
980,3160800,7840,0.3836562899195966,0.0,0.670926517571885
981,3164392,7848,0.31304335455861665,0.0,0.6666666666666666
982,3168048,7856,0.35662504595994426,0.0,0.6444929116684842
983,3171320,7864,0.4627425924568731,0.0,0.6538116591928251
984,3173760,7872,0.49571578218994977,0.0,0.6400937866354045
985,3178568,7880,0.28354771159026454,0.0,0.6515151515151515
986,3180880,7888,0.42187799236409546,0.0,0.6583333333333333
987,3184600,7896,0.41102154385801215,0.0,0.6448763250883393
988,3187296,7904,0.293546434675133,0.0,0.6844512195121951
989,3189544,7912,0.47922727205911014,0.0,0.6638141809290954
990,3192432,7920,0.40378845440430783,0.0,0.6461352657004831
991,3196024,7928,0.3607010840549645,0.0,0.6374331550802139
992,3199424,7936,0.3991375096053413,0.0,0.6275346851654215
993,3203336,7944,0.29937122240992003,0.0,0.6404624277456648
994,3208080,7952,0.3038998155154994,0.0,0.6141078838174274
995,3210968,7960,0.5650353408945551,0.0,0.6093189964157706
996,3214240,7968,0.46214455686521444,0.0,0.6421152030217187
997,3216552,7976,0.5213210843241615,0.0,0.6325088339222615
998,3219824,7984,0.2725780873141429,0.0,0.6594202898550725
999,3222008,7992,0.4365107195550619,0.0,0.6089743589743589
1000,3224640,8000,0.44925695022413775,0.0,0.6514806378132119
1001,3226696,8008,0.562632168303894,0.0,0.5964912280701754
1002,3229520,8016,0.4945136412793038,0.0,0.6266804550155118
1003,3231512,8024,0.4004657584975519,0.0,0.6581059390048154
1004,3234912,8032,0.44584731688606516,0.0,0.6312900274473925
1005,3237096,8040,0.44781192937766734,0.0,0.6414285714285715
1006,3238704,8048,0.5669037540364646,0.0,0.6477987421383647
1007,3241464,8056,0.4305950373478145,0.0,0.6379511059371362
1008,3244288,8064,0.3424879781477241,0.0,0.6385185185185185
1009,3246600,8072,0.6074324716997344,0.0,0.600216684723727
1010,3250064,8080,0.48287700677682216,0.0,0.5858987090367428
1011,3256664,8088,0.292362721055311,0.0,0.6335118592195869
1012,3259872,8096,0.39554089171546225,0.0,0.6649642492339122
1013,3266664,8104,0.29127607379673986,0.0,0.6157303370786517
1014,3270576,8112,0.38398131584137324,0.0,0.6479638009049774
1015,3273336,8120,0.44734623320310285,0.0,0.5941255006675568
1016,3277056,8128,0.365899400552538,0.0,0.6254071661237784
1017,3279944,8136,0.37940934958041656,0.0,0.6753986332574032
1018,3283664,8144,0.2767952967712128,0.0,0.6557788944723618
1019,3286680,8152,0.4199316165429677,0.0,0.6366782006920415
1020,3290016,8160,0.4167743461872578,0.0,0.6341708542713568
1021,3292072,8168,0.5185778862024764,0.0,0.6435897435897436
1022,3295600,8176,0.39781041025782915,0.0,0.6028761061946902
1023,3300024,8184,0.41031309688701856,0.0,0.6355661881977671
1024,3304000,8192,0.418808571391726,0.0,0.6741293532338308
1025,3308680,8200,0.38639619702669176,0.0,0.6410453497309762
1026,3311952,8208,0.48155638101340514,0.0,0.6384892086330936
1027,3314904,8216,0.336765733161565,0.0,0.6435124508519003
1028,3317472,8224,0.4951133926936594,0.0,0.6656017039403621
1029,3320296,8232,0.6007789392557821,0.0,0.6104240282685512
1030,3324144,8240,0.380534865127023,0.0,0.6351480420248329
1031,3326520,8248,0.6630085683019405,0.0,0.593186372745491
1032,3328512,8256,0.40993749880965036,0.0,0.6459016393442623
1033,3330056,8264,0.583363551172513,0.0,0.6274834437086093
1034,3333712,8272,0.39508518976776485,0.0,0.6163655685441021
1035,3336472,8280,0.5113303955829668,0.0,0.6685934489402697
1036,3340640,8288,0.3539810778203563,0.0,0.6685185185185185
1037,3343272,8296,0.4858516044021799,0.0,0.6512118018967334
1038,3347504,8304,0.3772032590176393,0.0,0.615948670944088
1039,3351032,8312,0.3173134117379059,0.0,0.6379525593008739
1040,3353216,8320,0.44024209287958765,0.0,0.6685393258426966
1041,3357384,8328,0.35398556024451133,0.0,0.6489459211732356
1042,3360848,8336,0.49455568558052365,0.0,0.5958055290753098
1043,3363992,8344,0.4757193803307773,0.0,0.6377358490566037
1044,3368032,8352,0.339404009915346,0.0,0.5871345029239766
1045,3371112,8360,0.3568849555320521,0.0,0.6540284360189573
1046,3374960,8368,0.42974760925292693,0.0,0.6411960132890365
1047,3379320,8376,0.3873999861285249,0.0,0.6299212598425197
1048,3382720,8384,0.3885360667835992,0.0,0.5981630309988519
1049,3385160,8392,0.5324344707738407,0.0,0.6042713567839196
1050,3387984,8400,0.4213663719635052,0.0,0.6421911421911422
1051,3390680,8408,0.4364256038840484,0.0,0.6555683122847302
1052,3394528,8416,0.3811376083242283,0.0,0.6499068901303539
1053,3398056,8424,0.3261337331272095,0.0,0.6236024844720497
1054,3400496,8432,0.3797423040932498,0.0,0.6486486486486487
1055,3402680,8440,0.4938347753606121,0.0,0.6807228915662651
1056,3405952,8448,0.4063271541663807,0.0,0.6552440290758048
1057,3408904,8456,0.45021232371329944,0.0,0.5972568578553616
1058,3411472,8464,0.4204248140333622,0.0,0.6281879194630873
1059,3414680,8472,0.42813586617855665,0.0,0.6310272536687631
1060,3418336,8480,0.4016850499849232,0.0,0.6768558951965066
1061,3420584,8488,0.5197354823265303,0.0,0.6334164588528678
1062,3423664,8496,0.35346739537829314,0.0,0.5942622950819673
1063,3428152,8504,0.31237736777649955,0.0,0.7034313725490197
1064,3431616,8512,0.36631943504119524,0.0,0.6225087924970691
1065,3434568,8520,0.4318007857997962,0.0,0.6012048192771084
1066,3438544,8528,0.44080813486868303,0.0,0.6190075693860387
1067,3441240,8536,0.457182534988435,0.0,0.6506696428571429
1068,3442976,8544,0.4578428001273458,0.0,0.6732673267326733
1069,3446632,8552,0.3884191033689207,0.0,0.5891472868217055
1070,3448944,8560,0.44030920048532923,0.0,0.6675392670157068
1071,3451768,8568,0.4488027406015517,0.0,0.5521978021978022
1072,3454784,8576,0.3839547801563682,0.0,0.6610576923076923
1073,3458312,8584,0.42134003135502707,0.0,0.6484230055658627
1074,3461776,8592,0.32920267819064936,0.0,0.641439205955335
1075,3464920,8600,0.42391121997642334,0.0,0.6603375527426161
1076,3467680,8608,0.4639306888663641,0.0,0.629424778761062
1077,3470376,8616,0.3850968558509153,0.0,0.6800518134715026
1078,3474864,8624,0.3501517100149747,0.0,0.6450777202072538
1079,3477432,8632,0.4367542363274833,0.0,0.6817653890824622
1080,3481152,8640,0.3868504453039923,0.0,0.6435272045028143
1081,3483464,8648,0.5751465444763618,0.0,0.6281081081081081
1082,3486736,8656,0.4346103476158351,0.0,0.5898566703417861
1083,3490200,8664,0.41780149329221594,0.0,0.6
1084,3493920,8672,0.3307827611741462,0.0,0.6684782608695652
1085,3497576,8680,0.48799215119344314,0.0,0.6411092985318108
1086,3500656,8688,0.4623774104694642,0.0,0.6242105263157894
1087,3503160,8696,0.4826577587281959,0.0,0.6081258191349934
1088,3506816,8704,0.3657011905792845,0.0,0.6565853658536586
1089,3509320,8712,0.45851620651643715,0.0,0.639344262295082
1090,3510864,8720,0.5144584556643347,0.0,0.6553571428571429
1091,3513560,8728,0.5331071435698953,0.0,0.6678832116788321
1092,3516128,8736,0.37569766202803523,0.0,0.6370056497175142
1093,3518696,8744,0.4413310613516249,0.0,0.6399491094147582
1094,3521456,8752,0.44983958831837123,0.0,0.6750261233019854
1095,3523448,8760,0.5658056930338744,0.0,0.5938864628820961
1096,3526976,8768,0.44607480124867865,0.0,0.6218250235183443
1097,3530888,8776,0.4727465026097036,0.0,0.6376929325751421
1098,3534544,8784,0.27257644991024377,0.0,0.6458885941644562
1099,3536984,8792,0.44467166328361296,0.0,0.6654632972322503
1100,3539040,8800,0.538883617038066,0.0,0.5991189427312775
1101,3541800,8808,0.44336892327278327,0.0,0.6511363636363636
1102,3545264,8816,0.46918451222252056,0.0,0.6335078534031413
1103,3547448,8824,0.44999563158421557,0.0,0.6358381502890174
1104,3549888,8832,0.5254633844364538,0.0,0.6132530120481928
1105,3552648,8840,0.41126657116883386,0.0,0.6698224852071006
1106,3555728,8848,0.4200878948567177,0.0,0.6908576814326107
1107,3558168,8856,0.5247164919554339,0.0,0.6699239956568946
1108,3561056,8864,0.43906989823853737,0.0,0.6595092024539877
1109,3564840,8872,0.4122610406883598,0.0,0.6384758364312267
1110,3566512,8880,0.5237441024547187,0.0,0.6431924882629108
1111,3570296,8888,0.34800719628717713,0.0,0.660164271047228
1112,3574208,8896,0.34407626568601707,0.0,0.621822033898305
1113,3576968,8904,0.5531117981142978,0.0,0.6177339901477833
1114,3580688,8912,0.3551205696447408,0.0,0.6257175660160735
1115,3585112,8920,0.3253777111765581,0.0,0.6644674835061263
1116,3588512,8928,0.5305935941627246,0.0,0.6402116402116402
1117,3590952,8936,0.5013376270243242,0.0,0.6605405405405406
1118,3594992,8944,0.31270410476872873,0.0,0.6936416184971098
1119,3598584,8952,0.3376419142938989,0.0,0.6497237569060773
1120,3601536,8960,0.42249611182019664,0.0,0.6352413019079686
1121,3603592,8968,0.4696510165590593,0.0,0.6413199426111909
1122,3607888,8976,0.3226357935874025,0.0,0.6348425196850394
1123,3611032,8984,0.4691502187401766,0.0,0.6377649325626205
1124,3614368,8992,0.39819439099012033,0.0,0.6379310344827587
1125,3616168,9000,0.42440479067930953,0.0,0.5975855130784709
1126,3619248,9008,0.34717730637433225,0.0,0.6202185792349727
1127,3622392,9016,0.36657931493881313,0.0,0.6798196166854565
1128,3624960,9024,0.43831312486880974,0.0,0.6564705882352941
1129,3626248,9032,0.5341628741685686,0.0,0.6124197002141327
1130,3628560,9040,0.48486338468320267,0.0,0.6376623376623377
1131,3631064,9048,0.5178030520982387,0.0,0.620958751393534
1132,3632992,9056,0.4645541418589327,0.0,0.6405750798722045
1133,3637992,9064,0.2876918634102327,0.0,0.6348747591522158
1134,3641072,9072,0.42766661492301844,0.0,0.6613226452905812
1135,3645304,9080,0.3325577790917525,0.0,0.6439317953861585
1136,3648768,9088,0.41962062819503027,0.0,0.6983050847457627
1137,3651272,9096,0.4780710277731121,0.0,0.654627539503386
1138,3653136,9104,0.5566741292873797,0.0,0.6783980582524272
1139,3654936,9112,0.4750822003781826,0.0,0.6513157894736842
1140,3657120,9120,0.49414143086637535,0.0,0.6873479318734793
1141,3659752,9128,0.4833231106200876,0.0,0.6217870257037944
1142,3661936,9136,0.4464624913024029,0.0,0.583732057416268
1143,3664248,9144,0.4839950640127686,0.0,0.6352201257861635
1144,3669888,9152,0.3722930527341593,0.0,0.640973630831643
1145,3674568,9160,0.38704797007754754,0.0,0.6328502415458938
1146,3677712,9168,0.28632628794667825,0.0,0.6940397350993377
1147,3680152,9176,0.5323538682116804,0.0,0.6422594142259415
1148,3683232,9184,0.38858031847758995,0.0,0.679324894514768
1149,3685288,9192,0.5642959678727647,0.0,0.6047745358090185
1150,3688304,9200,0.48209988026727824,0.0,0.6227544910179641
1151,3692792,9208,0.40551341101953653,0.0,0.6470149253731343
1152,3695488,9216,0.5111344242066419,0.0,0.6024774774774775
1153,3700616,9224,0.2249116973453551,0.0,0.6930803571428571
1154,3704080,9232,0.38550798140428477,0.0,0.6869244935543278
1155,3708120,9240,0.33781638936321107,0.0,0.65748031496063
1156,3710752,9248,0.34010736533209684,0.0,0.6646706586826348
1157,3713704,9256,0.5288445841957743,0.0,0.6529516994633273
1158,3717744,9264,0.42928819446671823,0.0,0.6452889944576405
1159,3720376,9272,0.34632758459877777,0.0,0.6726519337016574
1160,3723584,9280,0.4592263727330414,0.0,0.6566210045662101
1161,3726408,9288,0.3765692373266219,0.0,0.6670716889428918
1162,3729488,9296,0.32276160434609363,0.0,0.6110260336906586
1163,3732632,9304,0.35943586577742603,0.0,0.656441717791411
1164,3735648,9312,0.4413370203573325,0.0,0.6154696132596685
1165,3740776,9320,0.29663653959566516,0.0,0.66996699669967
1166,3743984,9328,0.36243260823180845,0.0,0.6005256241787122
1167,3747256,9336,0.38765797797206225,0.0,0.6116504854368932
1168,3749760,9344,0.44099754964653104,0.0,0.6290726817042607
1169,3752008,9352,0.4668523244836598,0.0,0.6670934699103713
1170,3754128,9360,0.6036537140981458,0.0,0.6203703703703703
1171,3758168,9368,0.4373486551201862,0.0,0.6112040133779264
1172,3762080,9376,0.3629347101267184,0.0,0.6377952755905512
1173,3765352,9384,0.44603881901758285,0.0,0.6352015732546706
1174,3768176,9392,0.502505901951478,0.0,0.6536259541984732
1175,3770552,9400,0.4632611094610537,0.0,0.672090112640801
1176,3774208,9408,0.28909362215050577,0.0,0.6619047619047619
1177,3777544,9416,0.41184895822916034,0.0,0.6724975704567542
1178,3781264,9424,0.49840455437129094,0.0,0.6183889340927583
1179,3784600,9432,0.34676557430611565,0.0,0.6610169491525424
1180,3789920,9440,0.35882506923761737,0.0,0.6464497041420119
1181,3793000,9448,0.40850001387728946,0.0,0.6455266138165345
1182,3795440,9456,0.5050610913377254,0.0,0.6403712296983759
1183,3797688,9464,0.5037490254958337,0.0,0.6115702479338843
1184,3800064,9472,0.3886169281425493,0.0,0.6259780907668232
1185,3803016,9480,0.4955867956055055,0.0,0.608421052631579
1186,3807120,9488,0.28982300099558445,0.0,0.6367924528301887
1187,3810712,9496,0.3355402687609577,0.0,0.6785714285714286
1188,3813152,9504,0.3999298381207334,0.0,0.6305916305916306
1189,3819432,9512,0.3208776928051104,0.0,0.6335227272727273
1190,3822512,9520,0.45445398508859336,0.0,0.6565853658536586
1191,3826296,9528,0.3267332169927533,0.0,0.6535087719298246
1192,3828672,9536,0.4790838275580732,0.0,0.6406820950060901
1193,3832136,9544,0.32034670758989964,0.0,0.6768018018018018
1194,3834896,9552,0.40012479129654654,0.0,0.6609336609336609
1195,3837912,9560,0.48307150885390354,0.0,0.6731793960923623
1196,3842848,9568,0.26504053120720394,0.0,0.65625
1197,3845224,9576,0.4238781501436211,0.0,0.6510989010989011
1198,3847664,9584,0.4492783798596188,0.0,0.6532544378698225
1199,3850872,9592,0.4025983494097231,0.0,0.6783625730994152
1200,3853568,9600,0.4251725952964475,0.0,0.64375
1201,3857224,9608,0.4422317576003825,0.0,0.6357969723953696
1202,3860048,9616,0.480045142369148,0.0,0.6567754698318496
1203,3863896,9624,0.35197624704426034,0.0,0.6771428571428572
1204,3867744,9632,0.5429045434911344,0.0,0.6069802731411229
1205,3871208,9640,0.4752288579580025,0.0,0.6207207207207207
1206,3877040,9648,0.3164393388034194,0.0,0.6524714828897339
1207,3880888,9656,0.3759529058738433,0.0,0.6226993865030674
1208,3885376,9664,0.3770871290402267,0.0,0.6788375558867362
1209,3887752,9672,0.47790458132946867,0.0,0.6491442542787286
1210,3890128,9680,0.3966655796870917,0.0,0.6680731364275668
1211,3893272,9688,0.4940200477354988,0.0,0.6393884892086331
1212,3895776,9696,0.3669145583269953,0.0,0.7204574332909784
1213,3898536,9704,0.6032785070144235,0.0,0.5908658420551856
1214,3901552,9712,0.38243626041399714,0.0,0.5812591508052709
1215,3903288,9720,0.5134221432786172,0.0,0.6825396825396826
1216,3905664,9728,0.4115602278223045,0.0,0.6457142857142857
1217,3909768,9736,0.4657761878721695,0.0,0.6316176470588235
1218,3912848,9744,0.38898771892966116,0.0,0.6302521008403361
1219,3918296,9752,0.3151349975126005,0.0,0.6580436540016168
1220,3920736,9760,0.5001059730133012,0.0,0.6177514792899408
1221,3922984,9768,0.526709882366451,0.0,0.6555683122847302
1222,3926064,9776,0.47344943383151356,0.0,0.6511194029850746
1223,3929208,9784,0.3729735525175342,0.0,0.6106194690265486
1224,3932352,9792,0.3255877703214104,0.0,0.6865127582017011
1225,3935432,9800,0.44919655736101194,0.0,0.6235294117647059
1226,3938128,9808,0.537024280712938,0.0,0.6512488436632747
1227,3940376,9816,0.5179031579717142,0.0,0.6674233825198638
1228,3943200,9824,0.3812624547510028,0.0,0.6307277628032345
1229,3946152,9832,0.42652965239479873,0.0,0.6377607025246982
1230,3949488,9840,0.5084635304519586,0.0,0.6313901345291479
1231,3952184,9848,0.5267227918887761,0.0,0.6124197002141327
1232,3953728,9856,0.6381775639710084,0.0,0.6092307692307692
1233,3956872,9864,0.44735430261264636,0.0,0.6361767728674204
1234,3959248,9872,0.41337631973538475,0.0,0.6311239193083573
1235,3962200,9880,0.3723178887221441,0.0,0.6158038147138964
1236,3965152,9888,0.34048846769753005,0.0,0.648721399730821
1237,3968360,9896,0.4178784560700557,0.0,0.6695402298850575
1238,3973232,9904,0.3705736460661055,0.0,0.6508785332314744
1239,3978616,9912,0.25619677608316965,0.0,0.6806569343065694
1240,3981760,9920,0.4219871792013782,0.0,0.6500488758553274
1241,3984520,9928,0.43593194846720756,0.0,0.6620021528525296
1242,3987984,9936,0.358644819666246,0.0,0.6399548532731377
1243,3991448,9944,0.34936473905289134,0.0,0.6456599286563615
1244,3995168,9952,0.3719711218873768,0.0,0.6439317953861585
1245,3998120,9960,0.48248722030653957,0.0,0.6367149758454106
1246,4001072,9968,0.4175104033845955,0.0,0.619277108433735
1247,4003768,9976,0.4356638282947176,0.0,0.6109625668449198
1248,4009984,9984,0.3420034632994683,0.0,0.6441717791411042
1249,4011592,9992,0.5295009485016511,0.0,0.6309314586994728
1250,4013904,10000,0.3792020687480612,0.0,0.6273291925465838
1251,4016408,10008,0.3923677707810924,0.0,0.6574202496532594
1252,4020064,10016,0.35467284885524175,0.0,0.665650406504065
1253,4024296,10024,0.3791234084954012,0.0,0.6507537688442211
1254,4026864,10032,0.5193515318645051,0.0,0.6374331550802139
1255,4029432,10040,0.4907657080464606,0.0,0.6528384279475983
1256,4034816,10048,0.33382505736344753,0.0,0.6729241877256318
1257,4037640,10056,0.42587139131221136,0.0,0.6530849825378346
1258,4041360,10064,0.35311694217671363,0.0,0.6220472440944882
1259,4044952,10072,0.4918352766865146,0.0,0.6216216216216216
1260,4048352,10080,0.3908787000201027,0.0,0.6251366120218579
1261,4051560,10088,0.4065871215005417,0.0,0.6552072800808898
1262,4054128,10096,0.5466341757216384,0.0,0.6221052631578947
1263,4055800,10104,0.549827432722191,0.0,0.6112054329371817
1264,4058944,10112,0.3533172193976765,0.0,0.6638246041412911
1265,4061384,10120,0.5102993731805151,0.0,0.6395721925133689
1266,4065104,10128,0.42372128215946486,0.0,0.6452173913043479
1267,4069144,10136,0.3367341565561132,0.0,0.6393270241850684
1268,4072544,10144,0.3329159973755761,0.0,0.6477404403244496
1269,4076648,10152,0.35508148327214323,0.0,0.6450417052826691
1270,4078640,10160,0.41655856196499874,0.0,0.6645669291338583
1271,4082296,10168,0.36728567765960124,0.0,0.6294307196562836
1272,4084672,10176,0.5345637777244304,0.0,0.6444201312910285
1273,4087368,10184,0.5021603909767296,0.0,0.6376496191512514
1274,4090832,10192,0.4429008746974199,0.0,0.6603448275862069
1275,4093848,10200,0.4188257986957842,0.0,0.6711340206185566
1276,4097504,10208,0.3567907111243622,0.0,0.6589595375722543
1277,4102952,10216,0.32852120396333845,0.0,0.6612903225806451
1278,4106160,10224,0.4121006816523423,0.0,0.645877378435518
1279,4110520,10232,0.3417966344817933,0.0,0.6079484425349087
1280,4114432,10240,0.3526023515047805,0.0,0.6839666357738647
1281,4118344,10248,0.5041602599611816,0.0,0.6305637982195845
1282,4121104,10256,0.391923122407752,0.0,0.6466753585397653
1283,4123608,10264,0.3798308106848516,0.0,0.6597222222222222
1284,4127136,10272,0.37363641851698254,0.0,0.6225319396051103
1285,4130728,10280,0.4558217706595545,0.0,0.6380628717077316
1286,4132720,10288,0.5197863031453807,0.0,0.6569920844327177
1287,4137272,10296,0.2620710776770659,0.0,0.7034412955465587
1288,4140672,10304,0.42055470164925063,0.0,0.6577981651376147
1289,4143624,10312,0.3696043658158925,0.0,0.6908690869086909
1290,4145680,10320,0.561024594190566,0.0,0.6021505376344086
1291,4148568,10328,0.4492405695345945,0.0,0.6548004314994607
1292,4150496,10336,0.5035293041790004,0.0,0.6269592476489029
1293,4153576,10344,0.3364999256122625,0.0,0.6580976863753213
1294,4156272,10352,0.45252171463408497,0.0,0.6366666666666667
1295,4162488,10360,0.3305620709235709,0.0,0.6616492146596858
1296,4165760,10368,0.33112259695483326,0.0,0.6584795321637427
1297,4167880,10376,0.5150245326648221,0.0,0.6578631452581032
1298,4170640,10384,0.3543708405477534,0.0,0.6472222222222223
1299,4173656,10392,0.41595502985281935,0.0,0.6594202898550725
1300,4178400,10400,0.34424724567361253,0.0,0.6137012369172217
1301,4181800,10408,0.3260795394373124,0.0,0.6195244055068836
1302,4185200,10416,0.4580302663774098,0.0,0.6218487394957983
1303,4188280,10424,0.4205414196803843,0.0,0.6907630522088354
1304,4191040,10432,0.44699210744763823,0.0,0.6151035322777101
1305,4193096,10440,0.47290439209528545,0.0,0.6924910607866508
1306,4196112,10448,0.3924822155186792,0.0,0.638095238095238
1307,4198104,10456,0.650252620556961,0.0,0.6451612903225806
1308,4200800,10464,0.5201663730438522,0.0,0.6604146100691016
1309,4204136,10472,0.37650033103204383,0.0,0.6694386694386695
1310,4207408,10480,0.3337916345292503,0.0,0.6872197309417041
1311,4209784,10488,0.5249680903376512,0.0,0.6546681664791901
1312,4213376,10496,0.436740226052954,0.0,0.6547008547008547
1313,4216200,10504,0.41616176761461754,0.0,0.6160714285714286
1314,4218192,10512,0.5506443772462816,0.0,0.6458885941644562
1315,4220696,10520,0.4320671220688014,0.0,0.672189349112426
1316,4223136,10528,0.4460029874022363,0.0,0.6754176610978521
1317,4225448,10536,0.4547807086922922,0.0,0.6591194968553459
1318,4228400,10544,0.41653276868929884,0.0,0.6680369989722508
1319,4230648,10552,0.4726423235017478,0.0,0.6520650813516896
1320,4234368,10560,0.32466550726332466,0.0,0.6529933481152993
1321,4237640,10568,0.33865845150372614,0.0,0.6858407079646017
1322,4241232,10576,0.49918470528185116,0.0,0.6439628482972136
1323,4243864,10584,0.5163100097083007,0.0,0.6112920738327905
1324,4246560,10592,0.4797315500624376,0.0,0.6308360477741585
1325,4250728,10600,0.3424604637495545,0.0,0.6711111111111111
1326,4254960,10608,0.30133686424547423,0.0,0.6721311475409836
1327,4257400,10616,0.48103602172299986,0.0,0.6202046035805626
1328,4259904,10624,0.35855393414969133,0.0,0.6602373887240356
1329,4262344,10632,0.540937557309053,0.0,0.5981524249422633
1330,4266128,10640,0.3730315705549927,0.0,0.6412825651302605
1331,4269208,10648,0.5031654106792919,0.0,0.6241737488196412
1332,4273248,10656,0.3778749810868289,0.0,0.6409335727109515
1333,4276264,10664,0.4959963709319367,0.0,0.6401826484018265
1334,4279280,10672,0.42745743599948555,0.0,0.6390134529147982
1335,4282040,10680,0.39593857806330623,0.0,0.6767441860465117
1336,4285376,10688,0.4368396861106592,0.0,0.6517690875232774
1337,4288200,10696,0.5018069918757534,0.0,0.6183368869936035
1338,4292304,10704,0.40063819044802035,0.0,0.6348936170212766
1339,4296216,10712,0.27868777457869875,0.0,0.6914414414414415
1340,4298592,10720,0.4237118798340472,0.0,0.6349206349206349
1341,4301800,10728,0.2998850203601161,0.0,0.6454545454545455
1342,4305520,10736,0.29298861507710194,0.0,0.6310679611650486
1343,4309176,10744,0.35449958108853524,0.0,0.6116838487972509
1344,4311936,10752,0.419873206364648,0.0,0.6600221483942414
1345,4314120,10760,0.46341383382201834,0.0,0.6457219251336899
1346,4317904,10768,0.337565741091106,0.0,0.6412213740458015
1347,4321624,10776,0.32795489155959917,0.0,0.6897918731417245
1348,4325024,10784,0.36367852936355277,0.0,0.6670258620689655
1349,4328360,10792,0.38048434708761353,0.0,0.622876557191393
1350,4331312,10800,0.36414064973416516,0.0,0.6276150627615062
1351,4335928,10808,0.30092869624277124,0.0,0.650887573964497
1352,4337408,10816,0.47361302708700864,0.0,0.6342857142857142
1353,4340872,10824,0.41397662607648295,0.0,0.6483091787439613
1354,4343632,10832,0.5141863832118756,0.0,0.6174920969441517
1355,4346392,10840,0.4182977263390907,0.0,0.6629464285714286
1356,4349344,10848,0.4294343107512003,0.0,0.6713426853707415
